Date,Adj Close,Close,High,Low,Open,Volume
2024-10-31,1610.9908447265625,1614.199951171875,1637.949951171875,1482.0,1482.0,2450121
2024-11-01,1546.4195556640625,1549.5,1612.0,1536.5999755859375,1612.0,142749
2024-11-04,1627.1087646484375,1630.3499755859375,1688.800048828125,1563.300048828125,1578.0,2710740
2024-11-05,1546.1700439453125,1549.25,1616.4000244140625,1540.0,1616.4000244140625,571443
2024-11-06,1566.579345703125,1569.699951171875,1579.949951171875,1540.0,1540.0,192069
2024-11-07,1591.4298095703125,1594.5999755859375,1607.9000244140625,1545.9000244140625,1568.0,155899
2024-11-08,1580.252197265625,1583.4000244140625,1604.949951171875,1570.0,1604.0,103423
2024-11-11,1572.8668212890625,1576.0,1618.800048828125,1545.0,1595.0,134543
2024-11-12,1621.220458984375,1624.449951171875,1664.0,1550.199951171875,1569.800048828125,641037
2024-11-13,1596.17041015625,1599.3499755859375,1619.550048828125,1568.300048828125,1611.050048828125,224625
2024-11-14,1646.47021484375,1649.75,1684.0,1601.0,1618.6500244140625,688672
2024-11-18,1592.8770751953125,1596.050048828125,1652.550048828125,1577.25,1652.0,199072
2024-11-19,1575.36181640625,1578.5,1605.800048828125,1545.25,1603.300048828125,237118
2024-11-21,1570.6712646484375,1573.800048828125,1593.0,1521.0999755859375,1560.0,290256
2024-11-22,1581.69921875,1584.8499755859375,1600.0,1561.5,1579.8499755859375,106251
2024-11-25,1630.601806640625,1633.8499755859375,1669.0,1593.9000244140625,1640.0,371858
2024-11-26,1641.1806640625,1644.449951171875,1709.5999755859375,1628.1500244140625,1647.0,485858
2024-11-27,1585.7412109375,1588.9000244140625,1657.0,1564.75,1648.800048828125,271638
2024-11-28,1521.119873046875,1524.1500244140625,1590.0,1515.0,1588.9000244140625,354183
2024-11-29,1586.240234375,1589.4000244140625,1600.0,1518.550048828125,1534.3499755859375,229398
2024-12-02,1614.583740234375,1617.800048828125,1633.0,1579.4000244140625,1585.050048828125,156180
2024-12-03,1647.1688232421875,1650.449951171875,1658.949951171875,1600.0,1620.0,162955
2024-12-04,1673.91552734375,1677.25,1695.0,1649.0,1650.449951171875,235595
2024-12-05,1642.4781494140625,1645.75,1694.800048828125,1629.25,1694.5,109367
2024-12-06,1639.6837158203125,1642.949951171875,1655.199951171875,1619.949951171875,1655.199951171875,62954
2024-12-09,1659.544189453125,1662.8499755859375,1680.0,1628.0,1649.800048828125,131214
2024-12-10,1629.104736328125,1632.3499755859375,1706.0,1623.1500244140625,1687.800048828125,189256
2024-12-11,1640.681640625,1643.949951171875,1660.0,1622.9000244140625,1632.3499755859375,65130
2024-12-12,1624.9132080078125,1628.1500244140625,1643.0,1614.050048828125,1643.0,44122
2024-12-13,1623.6656494140625,1626.9000244140625,1649.300048828125,1590.4000244140625,1638.949951171875,102002
2024-12-16,1583.8948974609375,1587.050048828125,1615.550048828125,1581.199951171875,1614.0,77478
2024-12-17,1591.8790283203125,1595.050048828125,1614.949951171875,1567.0,1614.949951171875,85643
2024-12-18,1595.821044921875,1599.0,1608.050048828125,1577.75,1597.0,174722
2024-12-19,1571.51953125,1574.6500244140625,1597.9000244140625,1570.550048828125,1597.9000244140625,97380
2024-12-20,1545.221923828125,1548.300048828125,1587.449951171875,1532.0,1576.5999755859375,81040
2024-12-23,1536.888427734375,1539.949951171875,1560.0,1503.699951171875,1540.0,137378
2024-12-24,1535.44140625,1538.5,1543.3499755859375,1514.949951171875,1524.0,64381
2024-12-26,1498.365234375,1501.3499755859375,1548.449951171875,1491.199951171875,1545.0,96894
2024-12-27,1501.70849609375,1504.699951171875,1513.300048828125,1482.0,1501.3499755859375,86926
2024-12-30,1485.5906982421875,1488.550048828125,1510.1500244140625,1475.5,1490.0,49513
2024-12-31,1496.56884765625,1499.550048828125,1514.3499755859375,1478.0999755859375,1488.5999755859375,72607
2025-01-01,1551.5093994140625,1554.5999755859375,1567.1500244140625,1499.550048828125,1499.550048828125,97632
2025-01-02,1555.152099609375,1558.25,1572.0,1536.449951171875,1550.0,205983
2025-01-03,1554.7030029296875,1557.800048828125,1588.25,1547.6500244140625,1566.0,56225
2025-01-06,1585.04248046875,1588.199951171875,1620.0,1561.0999755859375,1607.0,281056
2025-01-07,1632.6478271484375,1635.9000244140625,1642.1500244140625,1596.699951171875,1611.800048828125,197862
2025-01-08,1610.4918212890625,1613.699951171875,1649.9000244140625,1590.0,1644.050048828125,60552
2025-01-09,1589.134521484375,1592.300048828125,1608.0,1563.75,1582.0,59720
2025-01-10,1549.3636474609375,1552.449951171875,1580.4000244140625,1522.0,1580.0,114872
2025-01-13,1524.7626953125,1527.800048828125,1543.699951171875,1490.0,1511.050048828125,145400
2025-01-14,1466.3291015625,1469.25,1520.3499755859375,1447.050048828125,1510.6500244140625,158490
2025-01-15,1447.167236328125,1450.050048828125,1489.25,1442.9000244140625,1480.0,62872
2025-01-16,1464.6324462890625,1467.550048828125,1477.6500244140625,1422.449951171875,1464.6500244140625,85068
2025-01-17,1454.302978515625,1457.199951171875,1467.9000244140625,1446.0,1453.4000244140625,69466
2025-01-20,1455.201171875,1458.0999755859375,1465.449951171875,1427.449951171875,1440.0,119802
2025-01-21,1440.281005859375,1443.1500244140625,1460.8499755859375,1432.5999755859375,1458.199951171875,63604
2025-01-22,1398.114990234375,1400.9000244140625,1437.199951171875,1392.0,1432.0,127865
2025-01-23,1468.474853515625,1471.4000244140625,1484.949951171875,1378.800048828125,1393.0,364927
2025-01-24,1444.77197265625,1447.6500244140625,1490.0,1440.5,1452.800048828125,72722
2025-01-27,1401.957275390625,1404.75,1430.0,1300.0,1300.0,262602
2025-01-28,1372.11669921875,1374.8499755859375,1415.050048828125,1353.800048828125,1415.0,108980
2025-01-29,1398.663818359375,1401.449951171875,1407.25,1366.5999755859375,1372.300048828125,37084
2025-01-30,1427.1571044921875,1430.0,1472.8499755859375,1393.050048828125,1405.0,131261
2025-01-31,1420.9195556640625,1423.75,1444.75,1406.050048828125,1429.9000244140625,82119
2025-02-01,1419.87158203125,1422.699951171875,1447.1500244140625,1393.5,1423.75,32608
2025-02-03,1399.2127685546875,1402.0,1425.8499755859375,1387.300048828125,1404.0,51957
2025-02-04,1377.056884765625,1379.800048828125,1415.699951171875,1360.3499755859375,1410.3499755859375,172258
2025-02-05,1372.8154296875,1375.550048828125,1414.300048828125,1367.6500244140625,1414.300048828125,128667
2025-02-06,1375.65966796875,1378.4000244140625,1390.0,1367.25,1390.0,91615
2025-02-07,1381.1986083984375,1383.949951171875,1389.449951171875,1378.199951171875,1380.0,35605
2025-02-10,1367.0767822265625,1369.800048828125,1400.1500244140625,1334.199951171875,1390.8499755859375,176924
2025-02-11,1307.59521484375,1310.199951171875,1358.0,1298.0999755859375,1340.0,134301
2025-02-12,1277.3055419921875,1279.8499755859375,1322.0,1260.9000244140625,1310.199951171875,234739
2025-02-13,1309.0921630859375,1311.699951171875,1328.800048828125,1268.4000244140625,1276.0,209069
2025-02-14,1292.625,1295.199951171875,1325.5999755859375,1272.0,1312.5999755859375,170646
2025-02-17,1293.722900390625,1296.300048828125,1309.9000244140625,1272.5,1276.050048828125,58109
2025-02-18,1272.265625,1274.800048828125,1337.800048828125,1261.0999755859375,1285.300048828125,102518
2025-02-19,1281.4473876953125,1284.0,1324.800048828125,1256.25,1265.050048828125,232875
2025-02-20,1296.9664306640625,1299.550048828125,1333.5,1281.3499755859375,1281.5,273289
2025-02-21,1320.31982421875,1322.949951171875,1329.9000244140625,1292.5999755859375,1299.949951171875,66075
2025-02-24,1316.7769775390625,1319.4000244140625,1352.949951171875,1300.0,1322.949951171875,283838
2025-02-25,1326.557373046875,1329.199951171875,1342.949951171875,1314.199951171875,1315.449951171875,407673
2025-02-27,1295.968505859375,1298.550048828125,1337.699951171875,1285.199951171875,1327.0999755859375,82947
2025-02-28,1237.1356201171875,1239.5999755859375,1294.800048828125,1231.0,1289.75,141860
2025-03-03,1242.8243408203125,1245.300048828125,1260.0,1218.0,1230.0,96817
2025-03-04,1284.2418212890625,1286.800048828125,1297.0,1230.5999755859375,1236.8499755859375,79767
2025-03-05,1329.8509521484375,1332.5,1338.050048828125,1286.800048828125,1299.199951171875,138158
2025-03-06,1310.7889404296875,1313.4000244140625,1337.5,1302.0,1335.0,183024
2025-03-07,1279.7008056640625,1282.25,1309.9000244140625,1275.0,1300.300048828125,256656
2025-03-10,1273.8624267578125,1276.4000244140625,1308.25,1268.0,1279.699951171875,55849
2025-03-11,1246.61669921875,1249.0999755859375,1290.0,1234.800048828125,1276.4000244140625,78256
2025-03-12,1239.6805419921875,1242.1500244140625,1266.25,1227.0999755859375,1265.0,52394
2025-03-13,1258.2435302734375,1260.75,1274.0,1226.949951171875,1247.5,284931
2025-03-17,1247.61474609375,1250.0999755859375,1279.1500244140625,1230.25,1270.4000244140625,581724
2025-03-18,1247.61474609375,1250.0999755859375,1250.0999755859375,1250.0999755859375,1250.0999755859375,0
2025-03-19,1285.2398681640625,1287.800048828125,1316.199951171875,1284.0,1303.25,291451
2025-03-20,1300.2598876953125,1302.8499755859375,1317.949951171875,1294.050048828125,1298.949951171875,281729
2025-03-21,1299.5113525390625,1302.0999755859375,1330.0,1298.0,1307.75,165337
2025-03-24,1355.3502197265625,1358.050048828125,1364.550048828125,1294.800048828125,1301.0,759472
2025-03-25,1338.7830810546875,1341.449951171875,1387.75,1330.75,1387.75,101891
2025-03-26,1328.254150390625,1330.9000244140625,1359.0999755859375,1323.5,1349.0,88512
2025-03-27,1375.759521484375,1378.5,1391.0,1325.300048828125,1337.4000244140625,469985
2025-03-28,1398.913330078125,1401.699951171875,1455.3499755859375,1368.0,1368.0,336304
2025-04-01,1368.52392578125,1371.25,1417.199951171875,1356.6500244140625,1401.050048828125,111639
2025-04-02,1367.52587890625,1370.25,1391.8499755859375,1356.3499755859375,1370.0,205595
2025-04-03,1370.968994140625,1373.699951171875,1390.300048828125,1363.25,1370.0,51271
2025-04-04,1406.747802734375,1409.550048828125,1438.699951171875,1373.5999755859375,1379.949951171875,1906792
2025-04-07,1402.9053955078125,1405.699951171875,1421.3499755859375,1363.0999755859375,1410.0,511669
2025-04-08,1476.7083740234375,1479.6500244140625,1518.300048828125,1427.699951171875,1470.5999755859375,1061784
2025-04-09,1483.39501953125,1486.3499755859375,1518.0,1460.949951171875,1485.0,354750
2025-04-11,1527.8065185546875,1530.8499755859375,1550.0,1491.0999755859375,1498.5999755859375,342178
2025-04-15,1562.0882568359375,1565.199951171875,1577.300048828125,1510.199951171875,1562.5,263038
2025-04-16,1509.193603515625,1512.199951171875,1569.699951171875,1502.5,1524.4000244140625,278682
2025-04-17,1500.2115478515625,1503.199951171875,1512.199951171875,1496.699951171875,1512.199951171875,102854
2025-04-21,1486.8382568359375,1489.800048828125,1521.0,1487.0,1521.0,172635
2025-04-22,1440.829833984375,1443.699951171875,1496.9000244140625,1436.4000244140625,1490.0,160255
2025-04-23,1446.4188232421875,1449.300048828125,1466.800048828125,1431.0999755859375,1457.699951171875,119105
2025-04-24,1432.6461181640625,1435.5,1459.300048828125,1420.0,1459.300048828125,115076
2025-04-25,1394.322509765625,1397.0999755859375,1434.9000244140625,1369.0999755859375,1428.800048828125,187723
2025-04-28,1380.74951171875,1383.5,1399.0999755859375,1369.199951171875,1390.0,86056
2025-04-29,1354.6016845703125,1357.300048828125,1385.5,1350.0,1383.5,135424
2025-04-30,1378.9530029296875,1381.699951171875,1417.800048828125,1352.5,1352.5999755859375,348281
2025-05-02,1360.1905517578125,1362.9000244140625,1409.800048828125,1354.0999755859375,1390.0,102401
2025-05-05,1343.3240966796875,1346.0,1375.800048828125,1335.300048828125,1360.199951171875,99013
2025-05-06,1356.0986328125,1358.800048828125,1370.699951171875,1310.4000244140625,1335.0999755859375,267225
2025-05-07,1358.39404296875,1361.0999755859375,1369.9000244140625,1325.800048828125,1333.0,87582
2025-05-08,1334.3419189453125,1337.0,1380.0,1328.5999755859375,1370.9000244140625,97599
2025-05-09,1340.8291015625,1343.5,1350.0,1304.0,1306.0,259643
2025-05-12,1349.71142578125,1352.4000244140625,1374.0,1346.0999755859375,1373.5999755859375,71461
2025-05-13,1357.1964111328125,1359.9000244140625,1372.0,1343.5,1360.5,107298
2025-05-14,1375.16064453125,1377.9000244140625,1383.0,1348.5999755859375,1374.5999755859375,192546
2025-05-15,1384.442138671875,1387.199951171875,1395.0,1367.4000244140625,1391.800048828125,169951
2025-05-16,1365.080810546875,1367.800048828125,1401.5999755859375,1363.0,1401.5999755859375,137032
2025-05-19,1355.3001708984375,1358.0,1364.9000244140625,1349.0,1360.0,93513
2025-05-20,1344.421875,1347.0999755859375,1369.4000244140625,1342.4000244140625,1359.9000244140625,92003
2025-05-21,1331.2481689453125,1333.9000244140625,1358.699951171875,1330.4000244140625,1347.300048828125,95448
2025-05-22,1352.2064208984375,1354.9000244140625,1358.0,1311.0999755859375,1337.9000244140625,209879
2025-05-23,1349.611572265625,1352.300048828125,1368.9000244140625,1348.699951171875,1368.9000244140625,69648
2025-05-26,1354.80126953125,1357.5,1365.0,1316.5999755859375,1352.300048828125,153981
2025-05-27,1397.8155517578125,1400.5999755859375,1413.0,1337.9000244140625,1359.199951171875,511306
2025-05-28,1404.9013671875,1407.699951171875,1419.699951171875,1398.4000244140625,1405.0,219621
2025-05-29,1396.5181884765625,1399.300048828125,1424.0,1392.0999755859375,1415.0,191132
2025-05-30,1399.7117919921875,1402.5,1445.0,1388.0,1404.0,246425
2025-06-02,1371.468017578125,1374.199951171875,1417.0,1353.0,1403.0,185160
2025-06-03,1398.414306640625,1401.199951171875,1417.0,1371.0,1374.9000244140625,124429
2025-06-04,1389.232666015625,1392.0,1407.9000244140625,1386.5,1400.0,148594
2025-06-05,1426.059326171875,1428.9000244140625,1436.800048828125,1378.0,1392.0,200560
2025-06-06,1410.889404296875,1413.699951171875,1442.0,1409.199951171875,1442.0,113737
2025-06-09,1406.797607421875,1409.5999755859375,1421.4000244140625,1404.199951171875,1414.199951171875,73642
2025-06-10,1414.28271484375,1417.0999755859375,1422.800048828125,1405.0999755859375,1405.0999755859375,184099
2025-06-11,1388.3343505859375,1391.0999755859375,1424.800048828125,1370.0,1424.800048828125,299736
2025-06-12,1455.301025390625,1458.199951171875,1470.0,1385.4000244140625,1387.0999755859375,681369
2025-06-13,1418.7738037109375,1421.5999755859375,1451.0,1411.0,1451.0,136412
2025-06-16,1447.5166015625,1450.4000244140625,1455.0,1412.199951171875,1422.0,106496
2025-06-17,1414.5821533203125,1417.4000244140625,1451.199951171875,1410.5999755859375,1450.0,162110
2025-06-18,1455.9996337890625,1458.9000244140625,1478.0,1420.300048828125,1423.199951171875,383359
2025-06-19,1437.3367919921875,1440.199951171875,1463.4000244140625,1433.5999755859375,1457.300048828125,94576
2025-06-20,1449.3128662109375,1452.199951171875,1460.0,1434.800048828125,1440.0,97324
2025-06-23,1466.778076171875,1469.699951171875,1481.0,1449.9000244140625,1450.0,162190
2025-06-24,1436.8377685546875,1439.699951171875,1480.0,1432.300048828125,1474.800048828125,297576
2025-06-25,1469.0736083984375,1472.0,1492.800048828125,1446.5999755859375,1454.0,167414
2025-06-26,1506.0,1509.0,1530.0,1481.300048828125,1486.9000244140625,242307
2025-06-27,1513.199951171875,1513.199951171875,1530.9000244140625,1500.0,1523.0,148207
2025-06-30,1562.0,1562.0,1578.699951171875,1516.0,1524.0,166515
2025-07-01,1572.4000244140625,1572.4000244140625,1590.0,1525.199951171875,1575.0,213326
2025-07-02,1517.800048828125,1517.800048828125,1564.0999755859375,1505.9000244140625,1556.0999755859375,469766
2025-07-03,1586.0999755859375,1586.0999755859375,1600.0,1513.0999755859375,1515.0999755859375,269986
2025-07-04,1599.4000244140625,1599.4000244140625,1640.0,1568.699951171875,1596.9000244140625,354799
2025-07-07,1573.0999755859375,1573.0999755859375,1604.5,1552.0999755859375,1602.9000244140625,103890
2025-07-08,1540.699951171875,1540.699951171875,1576.0,1533.0,1561.0,107031
2025-07-09,1525.800048828125,1525.800048828125,1547.5999755859375,1521.0999755859375,1540.300048828125,92043
2025-07-10,1535.0999755859375,1535.0999755859375,1543.300048828125,1517.199951171875,1521.0,170713
2025-07-11,1527.199951171875,1527.199951171875,1581.699951171875,1522.699951171875,1531.4000244140625,152851
2025-07-14,1531.4000244140625,1531.4000244140625,1549.9000244140625,1510.5999755859375,1537.800048828125,418699
2025-07-15,1526.5999755859375,1526.5999755859375,1556.0999755859375,1516.300048828125,1545.5,162943
2025-07-16,1542.5999755859375,1542.5999755859375,1560.0,1517.5999755859375,1536.0,100001
2025-07-17,1535.0,1535.0,1553.9000244140625,1526.0,1553.9000244140625,113134
2025-07-18,1526.5,1526.5,1544.699951171875,1516.199951171875,1544.699951171875,120620
2025-07-21,1505.699951171875,1505.699951171875,1533.9000244140625,1500.0,1533.9000244140625,109963
2025-07-22,1520.9000244140625,1520.9000244140625,1541.800048828125,1506.199951171875,1506.199951171875,268934
2025-07-23,1534.5,1534.5,1540.0,1516.699951171875,1525.0,182460
2025-07-24,1623.9000244140625,1623.9000244140625,1645.699951171875,1527.5999755859375,1535.0,1126756
2025-07-25,1556.4000244140625,1556.4000244140625,1620.5,1539.0,1620.0,248086
2025-07-28,1540.800048828125,1540.800048828125,1569.9000244140625,1526.5999755859375,1550.0,112763
2025-07-29,1525.0999755859375,1525.0999755859375,1561.5999755859375,1518.800048828125,1527.800048828125,78440
2025-07-30,1517.199951171875,1517.199951171875,1548.800048828125,1511.0999755859375,1531.199951171875,80644
2025-07-31,1524.4000244140625,1524.4000244140625,1532.4000244140625,1496.699951171875,1515.9000244140625,100309
2025-08-01,1526.5999755859375,1526.5999755859375,1539.800048828125,1522.0,1525.0,189697
2025-08-04,1502.5999755859375,1502.5999755859375,1548.9000244140625,1488.5999755859375,1530.0,140512
2025-08-05,1502.699951171875,1502.699951171875,1519.0,1475.4000244140625,1503.0,369547
2025-08-06,1484.4000244140625,1484.4000244140625,1512.199951171875,1472.699951171875,1500.0,49689
2025-08-07,1483.0999755859375,1483.0999755859375,1491.9000244140625,1464.0,1477.0,53808
2025-08-08,1468.5,1468.5,1490.5999755859375,1451.0,1490.5,158889
2025-08-11,1503.9000244140625,1503.9000244140625,1511.9000244140625,1464.5999755859375,1490.0,102834
2025-08-12,1537.5999755859375,1537.5999755859375,1548.0,1512.5999755859375,1520.9000244140625,101194
2025-08-13,1548.199951171875,1548.199951171875,1569.0,1534.0999755859375,1541.0,178331
2025-08-14,1552.5,1552.5,1565.0,1528.0999755859375,1555.0,149790
2025-08-18,1558.5,1558.5,1584.0,1547.0,1570.0,72379
2025-08-19,1568.0,1568.0,1592.4000244140625,1555.0,1577.5999755859375,93314
2025-08-20,1580.0999755859375,1580.0999755859375,1585.0,1569.800048828125,1569.800048828125,27502
2025-08-21,1586.5999755859375,1586.5999755859375,1591.0,1570.0,1580.0999755859375,59068
2025-08-22,1577.4000244140625,1577.4000244140625,1593.699951171875,1561.0999755859375,1586.5999755859375,38801
2025-08-25,1525.300048828125,1525.300048828125,1577.300048828125,1519.9000244140625,1577.300048828125,108678
2025-08-26,1507.800048828125,1507.800048828125,1527.699951171875,1497.800048828125,1518.5,87719
2025-08-28,1496.199951171875,1496.199951171875,1503.0,1487.0,1500.0999755859375,49265
2025-08-29,1502.0999755859375,1502.0999755859375,1514.800048828125,1491.199951171875,1503.4000244140625,63548
2025-09-01,1500.699951171875,1500.699951171875,1513.5,1480.0,1507.0,94506
2025-09-02,1506.199951171875,1506.199951171875,1511.9000244140625,1491.0,1505.5,32608
2025-09-03,1509.9000244140625,1509.9000244140625,1525.9000244140625,1497.0,1506.199951171875,358104
2025-09-04,1519.5,1519.5,1533.4000244140625,1509.0,1529.0,59956
2025-09-05,1510.4000244140625,1510.4000244140625,1524.0,1496.0999755859375,1519.5,56943
2025-09-08,1481.5,1481.5,1515.0,1478.0999755859375,1510.0,368647
2025-09-09,1483.800048828125,1483.800048828125,1507.699951171875,1474.199951171875,1481.5,154656
2025-09-10,1488.800048828125,1488.800048828125,1501.800048828125,1480.0,1500.0,93754
2025-09-11,1484.9000244140625,1484.9000244140625,1511.0999755859375,1478.800048828125,1500.0,67488
2025-09-12,1462.699951171875,1462.699951171875,1499.0,1442.300048828125,1483.0999755859375,186529
2025-09-15,1456.5999755859375,1456.5999755859375,1464.9000244140625,1440.0,1457.0999755859375,280378
2025-09-16,1453.5,1453.5,1464.0,1450.5999755859375,1456.5999755859375,43600
2025-09-17,1457.0,1457.0,1475.300048828125,1441.0,1474.0,81496
2025-09-18,1448.9000244140625,1448.9000244140625,1469.800048828125,1445.5,1455.0,43361
2025-09-19,1418.9000244140625,1418.9000244140625,1452.0999755859375,1415.0,1451.9000244140625,134306
2025-09-22,1409.5,1409.5,1419.0,1395.0,1418.800048828125,100894
2025-09-23,1413.800048828125,1413.800048828125,1419.0,1393.0,1416.199951171875,173220
2025-09-24,1392.0999755859375,1392.0999755859375,1417.5,1390.0,1413.800048828125,49688
2025-09-25,1385.0999755859375,1385.0999755859375,1397.199951171875,1381.800048828125,1397.0999755859375,47447
2025-09-26,1361.800048828125,1361.800048828125,1392.0,1337.0999755859375,1381.0,175452
2025-09-29,1340.5,1340.5,1370.300048828125,1330.5,1365.0,116015
2025-09-30,1356.0,1356.0,1367.0,1341.0,1345.9000244140625,122838
2025-10-01,1343.5999755859375,1343.5999755859375,1359.0,1335.0,1356.0,292681
2025-10-03,1354.199951171875,1354.199951171875,1373.5,1335.300048828125,1357.0,140717
2025-10-06,1328.9000244140625,1328.9000244140625,1364.0,1325.0,1364.0,253259
2025-10-07,1329.9000244140625,1329.9000244140625,1353.5,1327.5,1332.0999755859375,530578
2025-10-08,1314.4000244140625,1314.4000244140625,1356.9000244140625,1308.0,1342.300048828125,268170
2025-10-09,1320.0,1320.0,1326.5,1302.699951171875,1318.9000244140625,963909
2025-10-10,1346.5,1346.5,1360.9000244140625,1320.199951171875,1326.0,371486
2025-10-13,1330.9000244140625,1330.9000244140625,1350.5999755859375,1327.300048828125,1350.300048828125,201533
2025-10-14,1329.800048828125,1329.800048828125,1340.300048828125,1325.5,1340.0,114813
2025-10-15,1322.5,1322.5,1340.5,1319.0,1330.300048828125,92303
2025-10-16,1317.0,1317.0,1334.300048828125,1309.300048828125,1330.0,389239
2025-10-17,1348.800048828125,1348.800048828125,1362.0,1325.0999755859375,1331.0,554044
2025-10-20,1340.699951171875,1340.699951171875,1376.800048828125,1328.0,1364.199951171875,369287
2025-10-21,1360.0,1360.0,1378.5999755859375,1351.199951171875,1363.9000244140625,79732
2025-10-23,1360.5999755859375,1360.5999755859375,1397.0999755859375,1357.0,1377.4000244140625,368139
2025-10-24,1365.0,1365.0,1372.0,1351.300048828125,1370.0,315634
2025-10-27,1359.9000244140625,1359.9000244140625,1373.9000244140625,1344.0,1373.9000244140625,434619
2025-10-28,1376.5999755859375,1376.5999755859375,1388.5999755859375,1361.9000244140625,1370.0,89372
2025-10-29,1388.5999755859375,1388.5999755859375,1394.0,1371.300048828125,1380.0,83090
2025-10-30,1380.4000244140625,1380.4000244140625,1385.800048828125,1352.300048828125,1352.300048828125,88649
2025-10-31,1369.4000244140625,1369.4000244140625,1393.9000244140625,1359.0,1393.9000244140625,89969
2025-11-03,1377.5,1377.5,1384.800048828125,1358.5,1375.0,153029
2025-11-04,1390.5,1390.5,1395.9000244140625,1372.199951171875,1372.5,194428
2025-11-06,1363.699951171875,1363.699951171875,1399.9000244140625,1360.0999755859375,1399.9000244140625,140818
2025-11-07,1373.5,1373.5,1381.9000244140625,1341.0,1363.699951171875,85580
2025-11-10,1349.800048828125,1349.800048828125,1387.9000244140625,1337.699951171875,1374.9000244140625,258940
2025-11-11,1355.0999755859375,1355.0999755859375,1362.0,1337.9000244140625,1362.0,83768
2025-11-12,1359.0999755859375,1359.0999755859375,1365.0,1349.5,1365.0,102433
2025-11-13,1355.699951171875,1355.699951171875,1367.800048828125,1343.5999755859375,1360.0,71453
2025-11-14,1341.5,1341.5,1353.0,1325.800048828125,1353.0,190449
2025-11-17,1308.199951171875,1308.199951171875,1352.9000244140625,1293.199951171875,1350.0,496386
2025-11-18,1300.4000244140625,1300.4000244140625,1316.0,1279.0,1316.0,351319
2025-11-19,1341.199951171875,1341.199951171875,1346.800048828125,1297.4000244140625,1300.5,207921
2025-11-20,1337.9000244140625,1337.9000244140625,1342.199951171875,1329.300048828125,1337.5999755859375,52641
2025-11-21,1330.0,1330.0,1344.199951171875,1315.300048828125,1338.5,133333
2025-11-24,1348.0999755859375,1348.0999755859375,1355.0,1326.199951171875,1332.0999755859375,126089
2025-11-25,1347.0,1347.0,1350.5,1322.0,1348.0999755859375,110880
2025-11-26,1350.5,1350.5,1354.0,1328.800048828125,1348.9000244140625,141187
2025-11-27,1356.699951171875,1356.699951171875,1361.800048828125,1338.300048828125,1354.0,128352
2025-11-28,1351.300048828125,1351.300048828125,1366.0,1332.0,1358.0,90585
2025-12-01,1329.0,1329.0,1350.0,1322.0,1350.0,165242
2025-12-02,1335.4000244140625,1335.4000244140625,1339.0,1321.4000244140625,1330.5,89100
2025-12-03,1348.0999755859375,1348.0999755859375,1361.5999755859375,1335.300048828125,1342.0,78965
2025-12-04,1347.5999755859375,1347.5999755859375,1358.9000244140625,1343.5,1348.300048828125,38979
2025-12-05,1350.9000244140625,1350.9000244140625,1359.9000244140625,1330.0,1347.5999755859375,62711
2025-12-08,1344.4000244140625,1344.4000244140625,1359.0,1330.0999755859375,1353.9000244140625,83201
2025-12-09,1351.800048828125,1351.800048828125,1356.699951171875,1323.800048828125,1340.0999755859375,82393
2025-12-10,1364.0,1364.0,1368.5,1341.699951171875,1350.199951171875,89274
2025-12-11,1379.699951171875,1379.699951171875,1380.0,1351.800048828125,1364.0,368490
2025-12-12,1384.800048828125,1384.800048828125,1388.0,1373.9000244140625,1388.0,114876
2025-12-15,1362.0,1362.0,1384.800048828125,1345.0,1380.0,167015
2025-12-16,1335.0999755859375,1335.0999755859375,1378.0,1331.4000244140625,1367.5,51678
2025-12-17,1315.0,1315.0,1335.0,1310.0999755859375,1330.0,55577
2025-12-18,1324.0999755859375,1324.0999755859375,1332.5,1287.800048828125,1310.0,82375
2025-12-19,1317.800048828125,1317.800048828125,1341.0,1306.0,1324.0999755859375,63620
2025-12-22,1359.0,1359.0,1364.699951171875,1319.4000244140625,1319.4000244140625,74983
2025-12-23,1359.4000244140625,1359.4000244140625,1363.699951171875,1337.0,1359.0,51307
2025-12-24,1360.199951171875,1360.199951171875,1377.0,1353.199951171875,1361.0,78148
2025-12-26,1345.0,1345.0,1360.199951171875,1335.0999755859375,1360.199951171875,40453
2025-12-29,1330.0,1330.0,1357.800048828125,1327.199951171875,1350.0,38977
2025-12-30,1318.0999755859375,1318.0999755859375,1335.0,1310.300048828125,1325.0999755859375,85327
2025-12-31,1320.0,1320.0,1325.0,1306.199951171875,1315.0999755859375,48426
2026-01-01,1315.4000244140625,1315.4000244140625,1333.5,1311.0,1333.4000244140625,26060
2026-01-02,1318.9000244140625,1318.9000244140625,1327.0999755859375,1307.0,1312.0999755859375,83475
2026-01-05,1315.4000244140625,1315.4000244140625,1325.0,1302.0,1325.0,59225
2026-01-06,1298.0999755859375,1298.0999755859375,1324.800048828125,1293.0,1315.4000244140625,112554
2026-01-07,1290.300048828125,1290.300048828125,1308.199951171875,1285.0999755859375,1307.5,50113
2026-01-08,1282.0,1282.0,1304.800048828125,1270.0999755859375,1290.300048828125,401990
2026-01-09,1272.800048828125,1272.800048828125,1298.0,1269.0,1298.0,87882
2026-01-12,1259.4000244140625,1259.4000244140625,1276.0999755859375,1250.0999755859375,1260.0,59355
2026-01-13,1256.699951171875,1256.699951171875,1273.0,1245.0999755859375,1260.0,112347
